,date,gateway,median_success_latency,weighted_success_latency,p_90_latency,success_rate,total_success
1227,2022-11-10 05:48:17,us-east-2,0.14351201749858028,0.20562291851595108,0.21658125137355685,0.996262646245593,62983717
1228,2022-11-10 05:48:17,us-west-2,0.21892985920526,0.29963122580467144,0.2993357797959386,0.9949379781518015,32504475
1229,2022-11-11 05:37:24,ap-east-1,0.16319031305748152,0.23712341988091273,0.26835784359952497,0.991094981157258,60700069
1230,2022-11-11 05:37:24,ap-northeast-1,0.29530096228138336,0.43081717908571276,0.5119358128056696,0.9894372687379365,40484531
1231,2022-11-11 05:37:24,ap-northeast-2,0.3306286736007854,0.41654657042526205,0.43817019590918177,0.9948950771717757,5274865
1232,2022-11-11 05:37:24,ap-south-1,0.2946628070882409,0.38916169782871013,0.4297113164721185,0.9957536888519181,7084025
1233,2022-11-11 05:37:24,ap-southeast-1,0.07672985213926002,0.11237809547805519,0.12600027537597008,0.9962407669845441,240161915
1234,2022-11-11 05:37:24,ca-central-1,0.18846167441158576,0.24429654932711523,0.2792930456375238,0.9954627395992784,9651896
1235,2022-11-11 05:37:24,eu-central-1,0.0801697576726953,0.12335148628554932,0.14789932574076742,0.9932177354743599,265726007
1236,2022-11-11 05:37:24,eu-north-1,0.13794548782110683,0.19425454774131953,0.2017262915466708,0.9953342365474416,37033587
1237,2022-11-11 05:37:24,eu-south-1,0.12315327166347981,0.17697284038613817,0.209970992157923,0.9882256540825294,19861550
1238,2022-11-11 05:37:24,eu-west-1,0.19389119451391432,0.2290601561033761,0.26861510686841344,0.9960291714138026,2610399
1239,2022-11-11 05:37:24,eu-west-2,0.1078379326749494,0.15622248715935683,0.17607156024958232,0.993908718904349,33255500
1240,2022-11-11 05:37:24,eu-west-3,0.11366370423739187,0.1614050690346303,0.18082559875707185,0.9944398813087124,29796956
1241,2022-11-11 05:37:24,us-east-1,0.10005054429517311,0.14630824920440375,0.16094026166853465,0.9963398835134006,119799803
1242,2022-11-11 05:37:24,us-east-2,0.13228250603743696,0.19047352104614337,0.20318794260970788,0.9958520497254078,61951564
1243,2022-11-11 05:37:24,us-west-2,0.22426143542842036,0.30412388145639857,0.30320408143108535,0.995595766254217,30486917
1244,2022-11-12 06:03:31,ap-east-1,0.15528732563356476,0.21377531568053285,0.21428573212667348,0.9971794720868694,59535821
1245,2022-11-12 06:03:31,ap-northeast-1,0.30268716500569876,0.4335889711824687,0.4938535108890788,0.9919688187806587,34962468
1246,2022-11-12 06:03:31,ap-northeast-2,0.322762987973802,0.41157305396563665,0.43660764426788035,0.9964825383592052,5391369
1247,2022-11-12 06:03:31,ap-south-1,0.2748537999870753,0.36070138964416604,0.39630615495282195,0.9961296196830336,8912150
1248,2022-11-12 06:03:31,ap-southeast-1,0.0835199195758091,0.12001253464317117,0.13051617710846175,0.9971747440911249,172069824
1249,2022-11-12 06:03:31,ca-central-1,0.17742764913906323,0.23430871684958537,0.26289673445971284,0.9967169548436566,11509460
1250,2022-11-12 06:03:31,eu-central-1,0.08139176543867206,0.12139527694144962,0.1368482341513478,0.9974447352546786,278096479
1251,2022-11-12 06:03:31,eu-north-1,0.19893314900921263,0.27816919941084556,0.312270905343448,0.9951868930866387,27848518
1252,2022-11-12 06:03:31,eu-south-1,0.1237183790350897,0.17630638314105215,0.20694926600152885,0.995843919993535,15920107
1253,2022-11-12 06:03:31,eu-west-1,0.19342844188550393,0.23043516664063743,0.26950002987254107,0.998989995927034,2713737
1254,2022-11-12 06:03:31,eu-west-2,0.1035122762198201,0.1479755929214737,0.16005922871353792,0.9982366017102072,43968421
1255,2022-11-12 06:03:31,eu-west-3,0.10824047629095274,0.15412343694095926,0.16788795124128483,0.9980043066193606,39651019
1256,2022-11-12 06:03:31,us-east-1,0.10143035845412868,0.14784648787751495,0.16321957933859385,0.9974499886828226,113930353
1257,2022-11-12 06:03:31,us-east-2,0.13870466542880863,0.1979889254362031,0.20847540164951905,0.9971939402578346,56408312
1258,2022-11-12 06:03:31,us-west-2,0.21581609286808617,0.295951976462752,0.2984478397150646,0.9952967134398684,32818802
1259,2022-11-13 05:30:38,ap-east-1,0.17367375047012232,0.238173307641851,0.24279328239893147,0.9976478859614383,44016469
1260,2022-11-13 05:30:38,ap-northeast-1,0.2962772441070391,0.4258165761388471,0.4856569130306342,0.9940791772652584,36235191
1261,2022-11-13 05:30:38,ap-northeast-2,0.32002547771172085,0.40616009891509697,0.43936890924277855,0.9966023653042877,5165827
1262,2022-11-13 05:30:38,ap-south-1,0.26077360619064743,0.3431214880697783,0.36614408417381616,0.9978147442913159,8485775
1263,2022-11-13 05:30:38,ap-southeast-1,0.07720024336649112,0.10768108902385477,0.11150785054433389,0.9974152379952591,159451433
1264,2022-11-13 05:30:38,ca-central-1,0.17777824748287582,0.2329848981002614,0.2597243723549962,0.9966691537335889,10957787
1265,2022-11-13 05:30:38,eu-central-1,0.08016128646391309,0.12013952523030409,0.13680585490108463,0.9972169784284213,270025134
1266,2022-11-13 05:30:38,eu-north-1,0.1356999932730904,0.19209762492721016,0.20499546213996145,0.9987595568184372,28621893
1267,2022-11-13 05:30:38,eu-south-1,0.11128878311849948,0.15814224453388123,0.1788327350952304,0.997128718628374,20742253
1268,2022-11-13 05:30:38,eu-west-1,0.17029292916532746,0.2047989636522971,0.2358304857240078,0.999493977120673,2987464
1269,2022-11-13 05:30:38,eu-west-2,0.10169667195991969,0.14579572096877452,0.15940110551024111,0.998751062209952,38885063
1270,2022-11-13 05:30:38,eu-west-3,0.10864074718848059,0.15426566148328918,0.16956016731963947,0.9983147312092807,27466672
1271,2022-11-13 05:30:38,us-east-1,0.09673468871419869,0.13886766125189362,0.14918809747575323,0.9973635988156268,114303673
1272,2022-11-13 05:30:38,us-east-2,0.13843285435019537,0.19531211539752064,0.20140152630225608,0.9972300903050779,54279873
1273,2022-11-13 05:30:38,us-west-2,0.2203764684676419,0.29877200443160434,0.3004812499702811,0.9950413101558435,26038637
1274,2022-11-14 05:57:10,ap-east-1,0.16963206866685224,0.23381928431497587,0.2390607823922392,0.9970506723536993,42234149
1275,2022-11-14 05:57:10,ap-northeast-1,0.2959308553242858,0.41859764015060247,0.46510594486528634,0.9948371385244709,35088775
1276,2022-11-14 05:57:10,ap-northeast-2,0.31960530532444553,0.4038739335548509,0.43254685374302115,0.9971993061956776,5156525
1277,2022-11-14 05:57:10,ap-south-1,0.2241314307318405,0.3022339886477074,0.3143670300324276,0.9983000481613715,12392537
1278,2022-11-14 05:57:10,ap-southeast-1,0.07713052014272026,0.11033482382047255,0.11861628568223036,0.9970499479061687,182840901
1279,2022-11-14 05:57:10,ca-central-1,0.179992316271268,0.2356113934397562,0.26297494493860646,0.9965541212291688,11220872
1280,2022-11-14 05:57:10,eu-central-1,0.07903036463756964,0.11875283215569489,0.13566327095097425,0.9961959975680313,249366272
1281,2022-11-14 05:57:10,eu-north-1,0.14225387538794726,0.20609361211883964,0.23291877310418208,0.9981119392421021,25229497
1282,2022-11-14 05:57:10,eu-south-1,0.12046838825389274,0.16787181684848415,0.18967669169047208,0.9966987391750901,18174045
1283,2022-11-14 05:57:10,eu-west-1,0.17532420587556166,0.2091527156345488,0.24559001731685445,0.9991478177168555,2721933
1284,2022-11-14 05:57:10,eu-west-2,0.10521356456861698,0.15115145428625204,0.16604514335065637,0.9984138636735381,37304599
1285,2022-11-14 05:57:10,eu-west-3,0.10142396047391981,0.14360540990787057,0.15515112419459262,0.99833550546374,37160224
1286,2022-11-14 05:57:10,us-east-1,0.09436848763906175,0.13456843083941994,0.14208345055433827,0.9977715303268182,125137182
1287,2022-11-14 05:57:10,us-east-2,0.1358709498397759,0.19316700492481964,0.20296735825043363,0.9967959795473763,60633723
1288,2022-11-14 05:57:10,us-west-2,0.21781349575559214,0.29646711581396473,0.29590245670474685,0.9959804073018258,28318816
1289,2022-11-15 06:25:02,ap-east-1,0.1707534624336315,0.2380868554872082,0.24737136819108377,0.9943806807903277,47534436
1290,2022-11-15 06:25:02,ap-northeast-1,0.29309707992967143,0.416167670829817,0.46550197936669535,0.9910124976993034,40362448
1291,2022-11-15 06:25:02,ap-northeast-2,0.3191027051518074,0.40527460560080725,0.4335948651166372,0.9962593240499719,5363312
1292,2022-11-15 06:25:02,ap-south-1,0.2523874165058874,0.3294050824168952,0.3571460561619252,0.9980024473852941,14123575
1293,2022-11-15 06:25:02,ap-southeast-1,0.07197017828474676,0.10303869867297422,0.11226683533431848,0.9962034408551191,171525226
1294,2022-11-15 06:25:02,ca-central-1,0.18925522428797859,0.24801156528999552,0.2788611702718766,0.9960953426971877,10142310
1295,2022-11-15 06:25:02,eu-central-1,0.07987899431768267,0.12207924189886005,0.1445410625199549,0.9941398735170835,243443082
1296,2022-11-15 06:25:02,eu-north-1,0.13869338096580847,0.19624849640852915,0.20958031422083742,0.9970649186864838,28284938
1297,2022-11-15 06:25:02,eu-south-1,0.1304539380726347,0.1789459921347302,0.20456056293570316,0.9946376698134565,18087026
1298,2022-11-15 06:25:02,eu-west-1,0.18360831356136179,0.222043050931007,0.26523033710226795,0.9984023687025795,3478127
1299,2022-11-15 06:25:02,eu-west-2,0.10417725051923356,0.14921119027718413,0.16236464940926496,0.9975732288283503,46753829
1300,2022-11-15 06:25:02,eu-west-3,0.10440595800619976,0.1500023535916859,0.16701828963420487,0.9974598375777103,41070121
1301,2022-11-15 06:25:02,us-east-1,0.10094538670962784,0.1444892559306981,0.15630412921164705,0.9972574749374963,129634178
1302,2022-11-15 06:25:02,us-east-2,0.13858526928806453,0.19816319586493913,0.21042950991030934,0.9966886876505962,57970109
1303,2022-11-15 06:25:02,us-west-2,0.22886002916405068,0.3106442921322703,0.3131005111845532,0.9941851177364336,28991268
1304,2022-11-16 05:51:18,ap-east-1,0.16504193561584632,0.2286360259539457,0.22959036657568457,0.997291557370262,58147692
1305,2022-11-16 05:51:18,ap-northeast-1,0.2981410186599893,0.4228773639436983,0.46863396579768557,0.9961313459590404,35813897
1306,2022-11-16 05:51:18,ap-northeast-2,0.3333081168588995,0.4221635005968562,0.4475582827025246,0.9967077117592449,5522197
1307,2022-11-16 05:51:18,ap-south-1,0.26228999909696615,0.35003792103321474,0.38238412097464486,0.9974062144029111,9409174
1308,2022-11-16 05:51:18,ap-southeast-1,0.07512972989579514,0.10754366937665395,0.11556332250600057,0.9970437547152347,157256483
1309,2022-11-16 05:51:18,ca-central-1,0.2031189350966182,0.2659674104145518,0.29792278438213565,0.9959330980199693,10462431
1310,2022-11-16 05:51:18,eu-central-1,0.08895074470340666,0.13681161582042506,0.16518668571909434,0.9939633526911988,218458217
1311,2022-11-16 05:51:18,eu-north-1,0.15274689922536877,0.2180345801097233,0.24003634730777368,0.9961030144800641,27274591
1312,2022-11-16 05:51:18,eu-south-1,0.13823675972616753,0.1903871625189743,0.21754658419536627,0.9953963499545933,15455924
1313,2022-11-16 05:51:18,eu-west-1,0.22927618652684256,0.27418403705772937,0.3213488944317627,0.9989934415183619,3176782
1314,2022-11-16 05:51:18,eu-west-2,0.11778968019822213,0.1696310765028847,0.18614555706329106,0.9966925439329086,41305221
1315,2022-11-16 05:51:18,eu-west-3,0.12093017116829911,0.17564424129978037,0.1978520923417485,0.9962949904299052,35397052
1316,2022-11-16 05:51:18,us-east-1,0.10544303311647174,0.15137031222578903,0.1646828512525828,0.9973980892201967,124153143
1317,2022-11-16 05:51:18,us-east-2,0.14594054300012727,0.20734953538039277,0.21857680139286115,0.9970082562670045,54631437
1318,2022-11-16 05:51:18,us-west-2,0.22839110437033636,0.3127242369609204,0.3180134834050966,0.9957088377119476,27201894
1319,2022-11-17 05:59:08,ap-east-1,0.16370356046686466,0.2284643481001464,0.23815063034590897,0.9970890077190832,47958866
1320,2022-11-17 05:59:08,ap-northeast-1,0.300194423535506,0.42848827621667707,0.48493415825468283,0.9944963850273224,38822510
1321,2022-11-17 05:59:08,ap-northeast-2,0.41225415750815114,0.4821799446877353,0.5457402375514484,0.9971295617907252,3619492
1322,2022-11-17 05:59:08,ap-south-1,0.2514371118713889,0.3355394826561545,0.36121918709203293,0.9981892226106093,11567435
1323,2022-11-17 05:59:08,ap-southeast-1,0.0743020526692245,0.10523383079042961,0.11247720506941608,0.9965493469103883,145769405
1324,2022-11-17 05:59:08,ca-central-1,0.22249579405808104,0.28616429286641487,0.32737830282961433,0.9967966647300646,8908592
1325,2022-11-17 05:59:08,eu-central-1,0.09775772786903338,0.15125005172100292,0.18503757203810353,0.9955139604663518,207230341
1326,2022-11-17 05:59:08,eu-north-1,0.16815558629560495,0.2422357946475479,0.274941120076398,0.994317654607485,28958026
1327,2022-11-17 05:59:08,eu-south-1,0.15508543503340022,0.21652961252212038,0.25637155155673785,0.9969204055977285,15758126
1328,2022-11-17 05:59:08,eu-west-1,0.22743016226063298,0.27750906138994913,0.34618935780546256,0.9980241198295052,3271057
1329,2022-11-17 05:59:08,eu-west-2,0.1280047703095877,0.1872329616920255,0.214486627547329,0.9961222797799401,39531018
1330,2022-11-17 05:59:08,eu-west-3,0.13996352691517708,0.2062541600489768,0.23990415351188943,0.9945570410648661,29889219
1331,2022-11-17 05:59:08,us-east-1,0.1065463164582736,0.15461756107579838,0.16995199854280005,0.9973185321514901,111282919
1332,2022-11-17 05:59:08,us-east-2,0.1472418066178643,0.20898767856028333,0.21911414830746795,0.9965586320975646,52296825
1333,2022-11-17 05:59:08,us-west-2,0.23316439883260806,0.3155258511000426,0.31980595267727224,0.9955744975989381,27276182
1334,2022-11-18 06:05:13,ap-east-1,0.16133968807054788,0.22181606182262292,0.22498354277429078,0.9969391458892127,54144096
1335,2022-11-18 06:05:13,ap-northeast-1,0.30891054710989196,0.44166854701174957,0.5050012116217905,0.990438686640813,32821027
1336,2022-11-18 06:05:13,ap-northeast-2,0.3907535543992057,0.4717094959899239,0.5447212065735086,0.9964811000998635,3302552
1337,2022-11-18 06:05:13,ap-south-1,0.26245820626541233,0.3578199993069437,0.3906509340060912,0.997840487674902,11977238
1338,2022-11-18 06:05:13,ap-southeast-1,0.08540754849434391,0.12050034491514529,0.12812720863789148,0.9964133102988496,136654226
1339,2022-11-18 06:05:13,ca-central-1,0.23918061646962058,0.3026370948151831,0.3467338198570812,0.9969342490023411,8077554
1340,2022-11-18 06:05:13,eu-central-1,0.09885526773597308,0.1510698290641272,0.18175499273211165,0.9964608792677556,292668578
1341,2022-11-18 06:05:13,eu-north-1,0.18023692913903425,0.2608042303264794,0.3003081832285891,0.9955372103850587,27819848
1342,2022-11-18 06:05:13,eu-south-1,0.16557592443869704,0.23463120529443374,0.28537224205474865,0.996578544619363,16214725
1343,2022-11-18 06:05:13,eu-west-1,0.24695297504687783,0.2992963534300948,0.37294543032060506,0.997685402404661,3116322
1344,2022-11-18 06:05:13,eu-west-2,0.1371311437617047,0.2012103333759416,0.23413309090443038,0.9959687199932543,33991370
1345,2022-11-18 06:05:13,eu-west-3,0.15247042384723675,0.22423209380356318,0.2621024214850717,0.9954513293775185,32498402
1346,2022-11-18 06:05:13,us-east-1,0.11085607598337913,0.15967513792016608,0.17271543704148276,0.9976320547282231,105578899
1347,2022-11-18 06:05:13,us-east-2,0.15246407400898418,0.2156982745134454,0.2236887003920117,0.9965184114261002,64776726
1348,2022-11-18 06:05:13,us-west-2,0.2376149778396128,0.3240137092635978,0.3343852665522351,0.9953001416246143,24440061
1349,2022-11-19 05:43:27,ap-east-1,0.15901825177654735,0.21860794458074892,0.2206502496839227,0.9972767642887608,43719437
1350,2022-11-19 05:43:27,ap-northeast-1,0.3014138232587663,0.4257328307201343,0.47055208044683555,0.99542074166412,40849428
1351,2022-11-19 05:43:27,ap-northeast-2,0.3663702180691238,0.4411638737272098,0.5078539911345389,0.9959663082611131,2911270
1352,2022-11-19 05:43:27,ap-south-1,0.27655308958950714,0.36526069885380774,0.3958013105190279,0.9969127998615215,8309879
1353,2022-11-19 05:43:27,ap-southeast-1,0.07937459831907315,0.11321667752497853,0.12242111718079395,0.9964246330764247,137544706
1354,2022-11-19 05:43:27,ca-central-1,0.20239999119504917,0.26138418925343815,0.2890761737866003,0.9977189242813321,9054193
1355,2022-11-19 05:43:27,eu-central-1,0.08431369502742289,0.12975137211171414,0.1588484943595951,0.9960781208107454,256130239
1356,2022-11-19 05:43:27,eu-north-1,0.16911938095794324,0.24298339584700204,0.2759594128232161,0.9949435392658966,29386618
1357,2022-11-19 05:43:27,eu-south-1,0.16339667855897697,0.2321575532732431,0.27660599695033716,0.9958317875510971,15606557
1358,2022-11-19 05:43:27,eu-west-1,0.22721604722995864,0.2799154622916088,0.34498197051194845,0.9972999225671942,3066168
1359,2022-11-19 05:43:27,eu-west-2,0.13937925109526375,0.20376512358206542,0.23654374677358603,0.995561303243595,27827194
1360,2022-11-19 05:43:27,eu-west-3,0.13903988747867527,0.2033650257797376,0.23464440929930053,0.9954029448673785,33807811
1361,2022-11-19 05:43:27,us-east-1,0.10894683931038375,0.15679021139745777,0.17126977961043582,0.9966718714098902,90910416
1362,2022-11-19 05:43:27,us-east-2,0.15389504926557923,0.21910504195909233,0.23446860041527023,0.9951434587549752,46328924
1363,2022-11-19 05:43:27,us-west-2,0.23259425112164445,0.31517805298235474,0.3245613492950272,0.9955831740801977,22634176
1364,2022-11-20 06:13:19,ap-east-1,0.17345641824624108,0.23827306913994822,0.24171359247115362,0.9960072663527729,44989367
1365,2022-11-20 06:13:19,ap-northeast-1,0.29625580154530345,0.41939140896975713,0.4676956681407132,0.9915442279835812,36418995
1366,2022-11-20 06:13:19,ap-northeast-2,0.3878883847986173,0.4647915500680868,0.5182772899697523,0.9951932299582951,3642027
1367,2022-11-20 06:13:19,ap-south-1,0.29764941515206833,0.37574589232711286,0.41702449855267293,0.9964844681020513,7125219
1368,2022-11-20 06:13:19,ap-southeast-1,0.0831534198982795,0.11866787209160029,0.12811017834036784,0.995043738352788,138682546
1369,2022-11-20 06:13:19,ca-central-1,0.19218181681290503,0.249183321657791,0.26788949384756083,0.9954682680079588,12540605
1370,2022-11-20 06:13:19,eu-central-1,0.10168345005612743,0.1542181250013372,0.19316442633991632,0.9870057432686294,233796092
1371,2022-11-20 06:13:19,eu-north-1,0.17802072278376874,0.25629301899236245,0.28969848073771537,0.9886336585564325,36767021
1372,2022-11-20 06:13:19,eu-south-1,0.1779840868960887,0.24548388062188864,0.28619281832419396,0.9908419956196847,40013031
1373,2022-11-20 06:13:19,eu-west-1,0.2509454674233052,0.30295408514659244,0.3682250388449276,0.9872289948177132,3317972
1374,2022-11-20 06:13:19,eu-west-2,0.16516806740258191,0.23329820845304305,0.27617662629124945,0.9896481757940966,19223304
1375,2022-11-20 06:13:19,eu-west-3,0.1470468490899613,0.20950381623804953,0.2418250069713093,0.9887801647175651,38982134
1376,2022-11-20 06:13:19,us-east-1,0.11020082266092435,0.15793844287075268,0.17111393742598022,0.9946141265888772,100690750
1377,2022-11-20 06:13:19,us-east-2,0.15912112638419723,0.22564580672230722,0.23903483844845647,0.990434407857352,48498945
1378,2022-11-20 06:13:19,us-west-2,0.2360989479202028,0.31590789442178097,0.32427100073039,0.9956806978889506,25456783
1379,2022-11-21 05:45:55,ap-east-1,0.1612021323169978,0.22230026381713391,0.2247530950897542,0.9970979151852586,47503951
1380,2022-11-21 05:45:55,ap-northeast-1,0.3053733958546526,0.42839934373662575,0.4650845180505807,0.9960981401113985,33830713
1381,2022-11-21 05:45:55,ap-northeast-2,0.37517271167883737,0.4569112507786315,0.518692697265986,0.9954816447958948,3122956
1382,2022-11-21 05:45:55,ap-south-1,0.2861070144582382,0.365157096129798,0.4028879889360688,0.9965491806085208,8059972
1383,2022-11-21 05:45:55,ap-southeast-1,0.08072781818676887,0.1150721923407074,0.12359986364647663,0.9962795417244409,133898396
1384,2022-11-21 05:45:55,ca-central-1,0.17916273660850268,0.23763507959232108,0.25653319925440826,0.9974080450154762,15481670
1385,2022-11-21 05:45:55,eu-central-1,0.07713424087459679,0.12020717437286636,0.1477296044587209,0.9969701332941869,242930395
1386,2022-11-21 05:45:55,eu-north-1,0.16147242530960515,0.236371795014729,0.2680924271120207,0.9958164028506432,37908656
1387,2022-11-21 05:45:55,eu-south-1,0.13863404225035827,0.20232928003227452,0.23985737248397374,0.9966209297760186,26816325
1388,2022-11-21 05:45:55,eu-west-1,0.22060241606065367,0.26985969286137806,0.3290090452264717,0.9975521742192922,3265179
1389,2022-11-21 05:45:55,eu-west-2,0.14785470905701228,0.2135947230370288,0.2531438693787802,0.9961870666445358,17682592
1390,2022-11-21 05:45:55,eu-west-3,0.13097871763247373,0.19299621503094702,0.2260197822228875,0.9958333263188025,36574260
1391,2022-11-21 05:45:55,us-east-1,0.10438720824913911,0.15208758783235005,0.16820775146446246,0.9977308443426245,88765534
1392,2022-11-21 05:45:55,us-east-2,0.14807903992646457,0.2115989388253543,0.22396223322092804,0.9959117506846994,50145755
1393,2022-11-21 05:45:55,us-west-2,0.2311642036373785,0.3142505718735219,0.3241231441857343,0.9930176802886339,23065521
1394,2022-11-22 06:06:42,ap-east-1,0.15558336000986547,0.21496079988296207,0.21550978112585922,0.9949024497677921,52413652
1395,2022-11-22 06:06:42,ap-northeast-1,0.29591871943320264,0.41875405817586675,0.46395433993304236,0.9924125144285347,44297738
1396,2022-11-22 06:06:42,ap-northeast-2,0.34028131800141,0.4151799992601951,0.45438028762470845,0.995379204488532,3107289
1397,2022-11-22 06:06:42,ap-south-1,0.2379054458001476,0.31590896154178744,0.3284741599022382,0.9967467629510013,12239464
1398,2022-11-22 06:06:42,ap-southeast-1,0.08937670825341257,0.12379781145196198,0.1305024518145255,0.9959958716984313,119763191
1399,2022-11-22 06:06:42,ca-central-1,0.17837217657230092,0.23623409559514177,0.25425909011376796,0.9972318813322784,12909033
1400,2022-11-22 06:06:42,eu-central-1,0.07853337945508654,0.12193849413256297,0.1486521132502617,0.9965171488219096,251199777
1401,2022-11-22 06:06:42,eu-north-1,0.15356086933129315,0.2244244009283132,0.253155760951672,0.9954755743870394,38660985
1402,2022-11-22 06:06:42,eu-south-1,0.1398510246847177,0.20641642050932002,0.2524972125277739,0.9954615061284505,19014047
1403,2022-11-22 06:06:42,eu-west-1,0.20220189734857852,0.24868833328976514,0.29686082539547676,0.9969713899550559,3127702
1404,2022-11-22 06:06:42,eu-west-2,0.13896571461245666,0.20225021784593916,0.23892341350362142,0.9962314089227213,22627486
